Exchange Current Density,Log10 ECD,reacting element,concentration (M),electrons transferred,Std Reduction Pot,Ionization energy (eV),Atomic radius,Atomic mass,Atomic volume cm3/mol),Dipole polarizability (au),Electron affinity (eV),Allen Electronegativity (eV),Ghosh Electronegativity,Pauling Electronegativity,Ionic radius (pm),Cohesive Energy (eV/atom),,,
5.60E-16,-15.25181197,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
4.00E-16,-15.39794001,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.80E-15,-14.55284197,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E-14,-14,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
5.60E-15,-14.25181197,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
4.50E-15,-14.34678749,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.40E-14,-13.85387196,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
5.00E-13,-12.30103,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E-14,-14,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
3.50E-17,-16.45593196,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
3.20E-16,-15.49485002,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
3.50E-15,-14.45593196,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.80E-06,-5.552841969,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.40E-10,-9.853871964,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
4.50E-09,-8.346787486,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
7.00E-13,-12.15490196,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.80E-09,-8.552841969,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
3.32E-08,-7.478861916,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.56E-10,-9.806875402,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
4.67E-09,-8.330683119,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.07E-08,-7.684029655,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.56E-10,-9.806875402,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
8.29E-11,-10.08144547,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.04E-10,-9.982966661,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.76E-10,-9.754487332,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.04E-10,-9.982966661,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
3.32E-07,-6.478861916,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.76E-07,-6.754487332,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.04E-08,-7.982966661,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
8.29E-12,-11.08144547,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
7.78E-12,-11.1090204,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.56E-10,-9.806875402,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.59E-08,-7.586700236,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
4.15E-09,-8.381951903,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.42E-09,-8.847711656,Co,1,3,,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.56E-09,-8.806875402,Co,1,3,,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
4.15E-07,-6.381951903,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.66E-09,-8.779891912,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.04E-08,-7.982966661,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
3.32E-08,-7.478861916,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
8.81E-08,-7.055024092,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
4.35E-07,-6.361510743,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
6.74E-08,-7.171340103,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
4.15E-08,-7.381951903,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
4.15E-08,-7.381951903,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.56E-08,-7.806875402,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.49E-08,-7.603800653,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.04E-08,-7.982966661,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
2.07E-08,-7.684029655,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.14E-07,-6.943095149,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.59E-07,-6.586700236,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
8.81E-09,-8.055024092,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.07E-07,-6.684029655,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
6.32E-07,-6.199282922,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.04E-07,-6.982966661,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.14E-07,-6.943095149,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
9.02E-07,-6.044793462,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.24E-07,-6.906578315,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.24E-07,-6.906578315,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.04E-08,-7.982966661,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.56E-08,-7.806875402,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.66E-08,-7.779891912,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.56E-08,-7.806875402,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.35E-08,-7.869666232,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
9.23E-08,-7.034798299,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
7.47E-08,-7.126679398,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
2.38E-07,-6.623423043,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
7.57E-08,-7.12090412,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
7.26E-08,-7.139063379,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
3.11E-08,-7.507239611,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
2.90E-07,-6.537602002,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
7.78E-08,-7.109020403,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
3.32E-07,-6.478861916,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.87E-08,-7.728158393,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
4.67E-09,-8.330683119,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
6.53E-09,-8.185086819,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
3.32E-09,-8.478861916,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
2.90E-08,-7.537602002,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
1.76E-08,-7.754487332,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
5.08E-09,-8.294136288,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
2.80E-09,-8.552841969,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
2.70E-09,-8.568636236,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
2.75E+00,0.439332694,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.55E+00,0.190331698,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
8.90E-01,-0.050609993,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
6.20E-01,-0.207608311,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
3.00E+00,0.477121255,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
2.50E+00,0.397940009,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
5.50E-01,-0.259637311,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
6.00E-01,-0.22184875,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E+00,0,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
5.50E-01,-0.259637311,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
2.50E-01,-0.602059991,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
5.00E+00,0.698970004,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
5.00E+00,0.698970004,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
6.00E-01,-0.22184875,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
4.50E-01,-0.346787486,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
2.00E+00,0.301029996,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
2.00E+00,0.301029996,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
3.50E-01,-0.455931956,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
7.50E-01,-0.124938737,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
6.00E-01,-0.22184875,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E+00,0,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
6.00E+00,0.77815125,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
4.00E+00,0.602059991,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E+00,0,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.12E-01,-0.950781977,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
7.90E-02,-1.102372909,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
1.26E-01,-0.899629455,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
4.00E-02,-1.397940009,Co,1,2,,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
3.40E-02,-1.468521083,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
3.50E+00,0.544068044,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
3.00E+00,0.477121255,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
8.00E-01,-0.096910013,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.50E+00,0.176091259,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
7.50E-01,-0.124938737,Co,1,2,-0.277,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
1.72E-22,-21.76447155,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
3.17E-22,-21.49894074,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
6.49E-22,-21.1877553,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.56E-22,-21.8068754,Co,1,1,1.92,7.88101,135,58.933194,6.7,55,0.66225646,10.86,0.1432363,1.88,58,4.39,,,1
1.00E-05,-5,Cr,1,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
7.90E-08,-7.102372909,Cr,1,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
2.18E-08,-7.661543506,Cr,1,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
2.07E-07,-6.684029655,Cr,1,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
7.78E-11,-10.1090204,Cr,1,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
9.50E-05,-4.022276395,Cr,0.082,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
1.40E-04,-3.853871964,Cr,0.065,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
2.00E-04,-3.698970004,Cr,0.024,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
1.60E-04,-3.795880017,Cr,0.02,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
1.80E-04,-3.744727495,Cr,0.015,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
2.10E-04,-3.677780705,Cr,0.037,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
1.70E-04,-3.769551079,Cr,0.032,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
1.80E-04,-3.744727495,Cr,0.028,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
1.70E-04,-3.769551079,Cr,0.023,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
1.90E-04,-3.721246399,Cr,0.017,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
2.20E-04,-3.657577319,Cr,0.013,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
2.00E-04,-3.698970004,Cr,0.009,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
2.30E-04,-3.638272164,Cr,0.004,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
2.70E-06,-5.568636236,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
2.70E-06,-5.568636236,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
8.00E-07,-6.096910013,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
2.10E-05,-4.677780705,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
1.70E-05,-4.769551079,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
1.40E-05,-4.853871964,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
8.50E-06,-5.070581074,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
8.50E-06,-5.070581074,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
9.80E-05,-4.008773924,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
6.50E-06,-5.187086643,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
2.60E-06,-5.585026652,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
6.50E-06,-5.187086643,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
6.50E-06,-5.187086643,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
3.60E-06,-5.443697499,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
3.60E-06,-5.443697499,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
8.10E-06,-5.091514981,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
8.10E-06,-5.091514981,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
7.10E-06,-5.148741651,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
1.40E-05,-4.853871964,Cr,1,1,-0.424,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
2.50E-05,-4.602059991,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
1.00E-05,-5,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
,,,,,,,,,,,,,,,,,,,1
,,,,,,,,,,,,,,,,,,,1
7.90E-06,-5.102372909,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
7.90E-06,-5.102372909,Cr,1,#VALUE!,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
4.15E-15,-14.3819519,Cr,1,3,,6.76651,140,51.9961,7.23,83,0.666,9.77,0.1313053,1.66,73,4.1,,,1
